영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
806128,올빼미,올빼미,2022-11-23,"맹인이지만 뛰어난 침술 실력을 지닌 경수는 어의 이형익에게 그 재주를 인정받아 궁으로 들어간다. 그 무렵, 청에 인질로 끌려갔던 소현세자가 8년 만에 귀국하고, 인조는 아들을 향한 반가움도 잠시 정체 모를 불안감에 휩싸인다. 그러던 어느 밤, 어둠 속에서는 희미하게 볼 수 있는 경수가 소현세자의 죽음을 목격하게 되고 진실을 알리려는 찰나 더 큰 비밀과 음모가 드러나며 목숨마저 위태로운 상황에 빠진다. 아들의 죽음 후 인조의 불안감은 광기로 변하여 폭주하기 시작하고 세자의 죽음을 목격한 경수로 인해 관련된 인물들의 민낯이 서서히 드러나게 되는데...","스릴러, 미스터리",South Korea,"CJeS Studios, Damdam Film",https://image.tmdb.org/t/p/w500/i1pkFRi96SsIqat5vIoFHCwysv1.jpg,118,7.4,53,2.5811,An Tae-jin,"류준열, 유해진, 최무성, 조성하"
1046089,픽션들,픽션들,2022-11-24,"각자 몫의 불안을 가지고 살아가는 윤수, 은경, 치원과 주희가 뒤얽히며 그려내는 행로를 담은 영화",드라마,,,https://image.tmdb.org/t/p/w500/xphwswHiXdTEni8ozp1jyUcTmAI.jpg,93,0.0,0,0.5832,,"Kim Kwon-hoo, 이태경, 박종환, Koo Ja-eun"
1046072,머슴 바울,머슴 바울,2022-11-24,"서양인들이 조선 아이들을 유괴해서 삶아 먹는다는 괴소문에 격분한 김창식은  직접 증거를 찾고자 ‘올링거 선교사’의 집에 머슴으로 들어간다.  하지만, 예상과 달리 올링거 선교사 부부의 친절과 베품에 감회되기 시작하고,  그들이 건넨 성경에서 ‘산상수훈’ 구절을 만나 그의 삶이 바뀌게 된다.  같은 해 아펜젤러 선교사로부터 세계를 받아 정식 교인이 된 김창식은  이후 제임스 홀 선교사와 함께 평양 선교 사역에 동참하게 되는데,  험난한 고난들이 그를 기다리고 있는데…  1901년 조선인 최초의 목사가 된 ‘조선의 바울’ 김창식  그의 이야기를 만나다!",다큐멘터리,,,https://image.tmdb.org/t/p/w500/blHtbAbLYDFt5Xg7yWCwBR8vg9X.jpg,70,5.0,1,0.0193,Kwon Hyeok-man,
1032722,통영에서의 하루,통영에서의 하루,2022-11-24,"한 때는 잘나가던 뮤지컬 기획 팀장 희연. 화려한 지난 날과 달리 뭐하나 뜻대로 되는 것도 없고 결국엔 회사에서마저 잘리게 된다. 방황을 하던 그때 어느 날 연락두절 된 전 직장 동료 성선에게서 전화가 오면서 자신의 가장 눈부셨던 시절을 함께했던 그녀를 만나기 위해 통영으로 가는 버스에 몸을 싣는다. 하지만, 7년 만에 만난 성선은 자신이 기억했던 모습과 달리 촌스럽고 평범한 엄마가 되어 있고, 성선은 멀리서 온 희연을 위해 가족들과 함께 통영을 소개해준다며 그녀를 이끄는데…",드라마,South Korea,,https://image.tmdb.org/t/p/w500/elHx3kIG4MFZlfzXGKtyw8mNzya.jpg,90,5.0,1,0.3492,Han Gyeong-tak,"유인영, 이미도, 박정철"
877265,우수,우수,2022-11-24,운영하던 사진관을 정리하려는 남자는 어느 날  한때 절친했던 대학 후배 철수가 죽었다는 연락을 받는다. 그는 철수의 장례식에 함께 갈 사람을 찾기 위해 지인들을 만나고 다닌다. 철수와 막역했던 다른 두 사람과 함께 나선 길. 서울에서 전남 광양까지 세 친구는 이상하게 자꾸 잘못된 길로 빠진다.,드라마,South Korea,"Lu Film, Indiestory",https://image.tmdb.org/t/p/w500/jjO7VAdOoq9qC5KsoZgQzNqqtxC.jpg,79,5.5,2,0.1789,Oh Se-hyeon,"윤제문, 김태훈, Kim Ji-seong"
814643,창밖은 겨울,창밖은 겨울,2022-11-24,"영화감독을 그만두고 고향으로 내려와 버스 기사를 하던 석우. 어느 날 터미널에서 누군가가 잃어버린 MP3 플레이어를 줍게 되고, MP3 플레이어의 주인을 알아내는 과정을 통해 자신의 과거와 마주하게 된다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/8D4UmPOaQ8MXUDKwut94ywLPNpT.jpg,105,6.0,2,0.1714,Lee Sang-jin,"곽민규, 한선화, 안민영, Mok Gyu-ri"
1063036,걱정도 팔자,걱정도 팔자,2022-11-25,,,,,https://image.tmdb.org/t/p/w500/iBsGHvtMlWg2aNjhOEq9Ko93dBS.jpg,19,0.0,0,0.0674,Kim Tae-yong,
1054167,우석,우석,2022-11-27,단기쉼터생활이 조만간 끝날 19세 소년 우석은 중장기쉼터에 들어갈 명분을 위해 직업교육을 신청하려 한다. 당장 신청에 필요한 60만원을 부탁하기 위해 우석은 6년 전 완전히 무너져 흩어진 자신의 가족을 찾아간다.,,,,,14,0.0,0,0.0718,Kang Byung-jun,
983657,하숙집: 밥보다 섹스 맛집,하숙집: 밥보다 섹스 맛집,2022-11-28,준석은 노처녀 윤경이 운영하는 하숙집에 들어가게 된다. 그 하숙집은 밥도 맛있게 하지만 하숙생들에게는 섹스 맛집으로 소문이 나있다. 윤경은 속옷이 보이는 치마를 입고 청소를 하고 자극적인 레깅스를 입고 운동을 하며 준석을 유혹하는데...,,,,https://image.tmdb.org/t/p/w500/5fdGAthkMS064QiiwOnTpEcANCS.jpg,0,0.0,0,0.1184,,윤정
1242788,입사동기,입사동기,2022-11-29,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/xsW293yHJi2IE58o00MUnzAjHBD.jpg,73,8.0,1,0.3096,Choi Jung-ja,"Ha Yeon, Han Se-hee, Im Tae-mok, Gil Dong"
1038198,엔시티 드림 더 무비: 인 어 드림,엔시티 드림 더 무비: 인 어 드림,2022-11-30,"모든 아티스트들의 꿈의 무대 올림픽주경기장에서 열린 NCT DREAM의 두 번째 단독 콘서트 ‘NCT DREAM TOUR ‘THE DREAM SHOW2 : In A DREAM’’  무대 위, 일곱 명의 멤버들이 함께했던 콘서트 현장의 생생한 열기부터  무대 뒤, 설레는 준비 과정과 비하인드 단독 인터뷰  그리고 무대 밖, 멤버들이 그리는 미래에 대한 이야기까지!","다큐멘터리, 음악",South Korea,SM Entertainment,https://image.tmdb.org/t/p/w500/qydle2TgTz5Qq0bTeKItG5kcEwS.jpg,117,10.0,2,0.3749,이예지,"재민, 마크, 런쥔, 해찬"
881677,탄생,탄생,2022-11-30,"호기심 많고 말보다 행동이 앞서는 청년 김대건. 조선 최초의 신부가 되라는 운명을 기꺼이 받아들이고,  신학생 동기 최양업, 최방제와 함께 마카오 유학길에 나선다.  나라 안팎으로 외세의 침략이 계속되고 아편전쟁이 끝나지 않은 시기,  새로운 조선을 꿈꾼 김대건은 바다와 육지를 종횡무진 누비며 마침내 근대의 길을 열어젖힌다!",드라마,South Korea,"Min Film, Alma Art",https://image.tmdb.org/t/p/w500/hpxeGXdaXKqRdyZOjo1GhVEAtRp.jpg,150,6.2,4,1.2032,Park Heung-sik,"윤시윤, 안성기, 윤경호, 이문식"
877429,"그 겨울, 나는","그 겨울, 나는",2022-11-30,"경학은 경찰 공무원 준비생이고 여자친구 혜진은 취업 준비생이다. 둘은 동거 중이다. 가난한 경학은 부모가 빌린 대출금까지 떠안게 되면서 잠시 시험 준비를 멈추고 배달업을 시작하게 된다. 그사이 취업에 성공한 혜진은 점점 더 회사 일에 집중하게 되고, 경학도 배달업이 중대한 생활이 되며 둘 사이는 멀어지기 시작한다.","드라마, 로맨스",South Korea,Korean Academy of Film Arts,https://image.tmdb.org/t/p/w500/bxte5y3LpMMunSQEQv1TN3QUt0a.jpg,100,6.0,2,0.5853,Oh Seong-ho,"권다함, 권소현, 오지혜, Lee Han-ju"
717090,압꾸정,압꾸정,2022-11-30,"샘솟는 사업 아이디어와 타고난 말빨의 압구정 토박이 대국은 한때 잘나가던 실력 TOP 성형외과 의사 지우를 만나게 된다. 재기를 꿈꾸는 그의 욕심과 잠재력을 한눈에 알아본 대국은 일생일대의 사업 수완을 발휘할 때가 왔음을 본능적으로 직감한다. 대국은 남다른 추진력으로 지우의 실력, 압구정 인싸 미정의 정보력, 압구정 큰 손 태천의 자본, 그리고 압구정 황금줄 규옥의 인맥을 한데 모아 압구정을 대표하는 성형외과를 넘어, 아시아를 대표하는 뷰.티.도.시.를 꿈꾸는데…",코미디,South Korea,"BA Entertainment, Hong Film, Big Punch Pictures, Showbox",https://image.tmdb.org/t/p/w500/6QXfrZWYS5cPlmNsIhpofW5R3ct.jpg,111,5.4,21,1.5631,Im Jin-soon,"마동석, 정경호, 오나라, 최병모"
1259615,옷 잘 벗는 가정부 2,옷 잘 벗는 가정부 2,2022-12-01,,드라마,South Korea,,https://image.tmdb.org/t/p/w500/auwjrK6xlRLntzWc1Rjp18RxAKR.jpg,0,5.0,1,0.7187,오지인,"Jin Si-ah, Han Yi-seul, Yoon Kang-seon, 우열"
1110794,순간이동,순간이동,2022-12-01,,다큐멘터리,"Japan, South Korea",,https://image.tmdb.org/t/p/w500/fqbnuPC3oU5mcohcPVrsrGi6RxD.jpg,22,0.0,0,0.0071,Nana Noka,
1081316,프리즘,프리즘,2022-12-01,,"로맨스, 드라마",South Korea,KBS,https://image.tmdb.org/t/p/w500/bX8r4BzVexBrCeyx4waBr1635kA.jpg,63,3.0,1,0.2941,Lee Dae-kyung,"Kim Min-cheol, 홍서희, Kim Sun-bin, Pyo Young-seo"
1056263,Nuance,Nuance,2022-12-01,,,,,https://image.tmdb.org/t/p/w500/egbdlST6KhunjmpKFUNacdBPeoB.jpg,6,9.0,1,0.0,Jaewon Kim,
1046088,동행: 10년의 발걸음,동행: 10년의 발걸음,2022-12-01,"‘시각장애인에게 불가능이란 없다’라는 의지로 시각장애인 복지재단을 이끌고 있던 광명복지재단 명선목 이사장은 프랑스 파리 장애인 학교 학장으로부터 시각장애인은 현악기를 다루기 힘들다는 이야기를 듣고 자극을 받는다.  그는 불가능이라는 한계를 뛰어넘기 위해 인천혜광학교에 방과후 수업으로 현악기 수업을 추가하고, 여러 노력 끝에 2011년 시각장애인 오케스트라를 창단했다.  그렇게 시작된 ‘혜광브라인드 오케스트라’는 수없이 많은 희노애락을 겪으며 10년의 시간을 견뎌왔다.  10년간 그들이 어떤 변화를 만들어 냈는지, 앞으로 더 큰 변화를 위해 어떤 계획을 가지고 있는지 혜광브라인드 오케스트라와 동행한 단원, 스텝, 관계자 등 그들의 인터뷰를 통해 10년의 발걸음을 따라가 본다.",다큐멘터리,,,https://image.tmdb.org/t/p/w500/qIcyqkrvnjYqp29gbUmjcFH0tLo.jpg,94,0.0,0,0.0,Lee Jae-ho,
1043321,헤이지니&럭키강이 비밀의 문,헤이지니&럭키강이 비밀의 문,2022-12-01,"비밀의 문을 하나씩 통과할 때마다  놀라운 세상이 펼쳐지는데…  신비한 비밀의 문으로 가는 마법 열쇠를 손에 넣은  우리들의 친구 ‘지니’와 ‘강이’!  아주 작은 친구들이 사는 소인국의 문부터  무서운 공룡의 문, 매서운 바람이 북극의 문까지!  그런데 잠깐, 절대로 열어서는 안되는 문도 있다고?!  그건 바로, 무시무시한 해적의 문!  못된 해적 악당들로부터 마법 열쇠를 지키기 위해  ‘지니’와 ‘강이’가 마녀와 슈퍼 히어로로 변신!  ‘지니’와 ‘강이’ 그리고 친구들의 놀라운 환상의 모험이 시작된다!",,,,https://image.tmdb.org/t/p/w500/bDIxltJAIiz7KPyBwCLxoHSP5OY.jpg,69,0.0,0,0.0168,,
1039470,극장판 뽀로로와 친구들: 바이러스를 없애줘!,극장판 뽀로로와 친구들: 바이러스를 없애줘!,2022-12-01,"게임왕국을 초토화 시킨 네모 바이러스를 없애기 위해  ‘에디박사’의 도움을 구하러 차원을 넘어온 게임왕국의 집사 ‘차차 아저씨’.  그를 쫓아온 바이러스 괴물로 인해 뽀롱뽀롱 마을은 위험에 빠지고,  ‘크롱’과 ‘포비’는 네모가 되어버리고 만다.  뽀로로와 친구들은 게임왕국과 뽀롱뽀롱 마을을 구하기 위해,  팀 뽀로로 & 팀 에디로 나뉘어 ‘에디박사’가 발명한  컴퓨터 백신을 가지고 바이러스 소탕 대작전을 시작하는데…  과연 뽀로로와 친구들은 게임왕국과 뽀롱뽀롱 마을을 지킬 수 있을까?","애니메이션, 가족, 모험, 판타지, SF",South Korea,OCON Studios,https://image.tmdb.org/t/p/w500/rg91D8QuL3TXGlkvCPcby58QLeZ.jpg,62,10.0,1,0.7882,Park Young-kyun,"이선, 이미자, 홍소영, 김현지"
877263,요정,요정,2022-12-01,"카페의 수익률이 집안의 서열을 좌우한다!  한 동네에서 카페를 운영하는 ‘영란’과 ‘호철’은  은근한 신경전 이후 로맨스로 직행하며 부부가 된다.  남은 계약 기간 때문에 따로 가게를 운영하게 된 ‘영란’과 ‘호철’.  가게의 수익이 높아지면 집안의 서열이 높아지고,  수익이 낮아지면 서열이 낮아지는  웃지 못할 미묘한 경쟁이 일어나게 된다.  신비로운 행운처럼 찾아온 요정!  그러던 어느 날 뜻밖의 사고로 의문의 청년 ‘석’을 만나 함께 지내게 된다.  ‘석’이 ‘호철’의 카페에서 일을 돕자 카페의 수익률이 급상승하고,  단번에 뒤집힌 수익률에 이상함을 느낀 ‘영란’은  ‘석’의 존재만으로 장사가 잘 된다는 것을 알아채고  유치한 눈치싸움을 벌이게 되는데…",드라마,South Korea,Korea National University of Arts,https://image.tmdb.org/t/p/w500/gbJvzVXBQavYblsP4O5gdbt22Mj.jpg,80,5.7,3,0.811,Shin Tack-su,"류현경, 김주헌, 김신비, 김금순"
721187,미용실 : 특별한 서비스 4,미용실 : 특별한 서비스 4,2022-12-01,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/nJpoe1CKuiqh90qUliO6qHCeNYI.jpg,62,6.375,12,0.1282,,"민도윤, 민정 故, Sae Bom"
1109051,클리나멘,클리나멘,2022-12-02,,,,,https://image.tmdb.org/t/p/w500/qZuLxJYBvpWRVMsPrMtSS7K8Uvs.jpg,25,0.0,0,0.0379,Jung Seokjoo,
1238134,영화편지,영화편지,2022-12-03,,드라마,,,,25,0.0,0,0.0311,Choi Si-hyung,
1234150,그럴 수도 있지,그럴 수도 있지,2022-12-03,"산 중턱에 있는 쉼터, 어느 정도 알려진 배우 A, 그리고 A를 따라 등산을 온 배우 B가 나란히 앉아 쉬고 있다. 한 편 멀리서 A를 알아본 배우 D는 몇 년 전, 어느 영화제에서 A와 술을 마신 경험이 있다며 배우 C에게 같이 가서 인사해보자 한다. C는 탐탁지 않지만 D와 함께 가서 인사를 한다. 다행히 A는 D를 알아보며 생각보다 반가워한다. 장소를 옮겨 근처 A의 집에 온 네 사람. A, B, C, D는 연기 이야기를 시작으로 서로의 이야기를 주고받는다. A, B, C, D는 술을 마시면서 조금 더 진솔한 이야기들이 오가게 되고 분위기도 점차 무르익어 간다. 해가 질 무렵, A의 집에 배우 E, F, G가 찾아온다. A, B, C, D, E, F, G는 서로 어느 정도 아는 관계도 있고 오늘 처음 본 관계도 있다. 다시 이야기가 시작되면서 그들은 각자의 이야기 속에 보이지 않는 경계선이 미세하게 존재함을 느끼게 된다.",드라마,,,,99,0.0,0,0.1617,Kim Jong-jae,"박종환, 장근영, Cha Ji-hyun, 김소이"
1147509,"나나, 누누, 니니, 노노,","나나, 누누, 니니, 노노,",2022-12-03,나나는 자신과 동생들의 대충 지은 이름을 바꾸기 위해 아빠와 엄마들의 동의를 받아야 한다.,"가족, 드라마",South Korea,,,28,0.0,0,0.1429,Kwon Joung-won,"Jo Eun-hyung, Moon Ju-bin, Park Min-seok, Ko Eun-bi"
1070047,Escaping Room,Escaping Room,2022-12-05,,,,,https://image.tmdb.org/t/p/w500/kGYpnvqcPhMU6sts5mnXJlrnryv.jpg,3,0.0,0,0.0,Yoon Kyeong Yang,
1108170,You Only Live Twice,You Only Live Twice,2022-12-07,,다큐멘터리,South Korea,,,48,0.0,0,0.0143,Hwayeon Nam,
1059255,열아홉 해달들,열아홉 해달들,2022-12-07,자퇴서를 품고 다니던 두 열아홉이 함께 금지된 물건을 팔게 되며 겪는 위태롭고 애틋한 첫사랑 이야기,"로맨스, 드라마",South Korea,ASCENDIO,https://image.tmdb.org/t/p/w500/A1AfaCTdEJEpiuczLNXxZpyRuTt.jpg,64,6.2,4,0.6496,Kim Soo-jin,"신은수, 김재원, 이찬형, 김지우"
882580,크리스마스 캐럴,크리스마스 캐럴,2022-12-07,"크리스마스 아침, 쌍둥이 동생 월우가 죽은 채로 발견된다.  단순 사고로 사건이 종결되자, 형 일우는 복수를 결심하고 월우와의 마지막 통화에서 들렸던 목소리를 찾아 스스로 소년원에 들어간다. 그곳에서 동생을 돌봐주던 상담교사 조순우의 도움을 받으며 비밀을 숨기고 있는 손환과 자신을 없애려는 문자훈, 그리고 무자비한 힘으로 군림하는 교정교사 한희상까지 폭력에 맞서 목숨을 건 싸움을 계획하는데…","액션, 스릴러",South Korea,"Finecut, Union Investment Partners, D Station (KR), Blue Plan'It",https://image.tmdb.org/t/p/w500/sHSLWyAqjTqMmp6uIGqzGHxoHAR.jpg,131,6.3,18,1.4808,김성수,"진영, 김영민, 김동휘, 송건희"
1391165,타고난,타고난,2022-12-08,살인을 즐기는 엄마 '유정'의 밑에서 자란 '유리'는 엄마의 품에서 벗어나고 싶다.  그러나 유리 안의 또 다른 본능이 꿈틀거린다.,"드라마, 스릴러",,,,26,0.0,0,0.0505,송민석,"Son Young-joo, 김시은, 이재우"
1268894,거리에 서서,거리에 서서,2022-12-08,"후배와 함께 카페 겸 갤러리를 운영하는 화가, 미래에게 건물 주인은 원룸을 짓겠다며 나가 달라고 한다. 대전의 원도심, 대흥동에 불어닥친 젠트리피케이션으로 인해 새로운 공간을 찾기란 쉽지 않다. 어느새 카페 거리로 변화된 원도심에서 그들이 갈만한 적당한 곳은 더 이상 없다. 거리에 내몰려 고군분투하는 미래에게 어떤 앞날이 기다리고 있을까?",,South Korea,,,22,0.0,0,0.0143,Kim Kyoung-yang,
1068414,RM Live in New York @ Dia Beacon,RM Live in New York @ Dia Beacon,2022-12-08,,음악,South Korea,"HYBE, Big Hit Entertainment",https://image.tmdb.org/t/p/w500/l2I57PtWe8zzwa5aTAXrMc7e0eU.jpg,13,10.0,3,0.1564,Woonghui,RM
1061219,낯선 계절에 만나,낯선 계절에 만나,2022-12-08,,"드라마, 로맨스",South Korea,KBS,https://image.tmdb.org/t/p/w500/2VpVrnpvqjKu3oFxteEpYSZFsK7.jpg,64,3.0,1,0.4663,Lee Min-soo,"한지은, 김건우"
1051415,1번국도,1번국도,2022-12-08,사채업자에게 고용된 일두는 채무자의 딸 윤서를 윤락가에 팔아 넘기기 위해 1번국도를 따라 달린다. 자신의 운명을 체념한 듯한 윤서는 저항없이 일두를 따라 나선다. 더 이상 갈 수 없는 끊어진 길에서 만난 미스터리 남자 ‘유씨’. 1번국도 그 길을 따라 세 사람은 여정을 함께한다. 그런데 시간이 지날수록 일두는 범상치 않은 윤서를 내버려두고 갈 수 없는 마음이 커져가는데…,드라마,South Korea,,https://image.tmdb.org/t/p/w500/1dILutJRP4L2pUY7pnu69CMvm9W.jpg,77,0.0,0,0.4733,Kang Kyung-tae,"Baek Jong-hwan, 안현호, 김금순, 임승민"
1045231,튜브펫주식회사,Tubepetcompany,2022-12-08,"피혁회사의 회장인 반대길은 자신의 아들 반석이 회사를 물려받아 이어가길 원하지만 반석이 '반튜브' 라는 회사를 차리며 물려받길 계속 거절하자 반대길은 옆에 조역자와 나대곤을 앞세워 온갖 계략과 술수로 반석의 회사를 망하게 만드려고 한다. 이에 반튜브주식회사 반석과 직원, 그리고 반튜브의 마스코트 개와 고양이인 라오뜨와 춘자도 함께 맞서 싸우기 시작한다.",드라마,,,https://image.tmdb.org/t/p/w500/ys9at2yJ9FFNLwWk2WPmqpKtDyJ.jpg,115,0.0,0,0.0,,
1043826,혜옥이,혜옥이,2022-12-08,명문대를 졸업한 라엘은 행정고시를 준비하기 위해 신림동 고시촌에 입성한다. 2년 안에 합격을 할 것이라는 엄마와 라엘의 생각과는 달리 N수생이 된 라엘은 점점 자존감이 떨어지고 시험을 포기하고 싶어지는데… 그러던 어느 날 딸의 합격을 위해 엄마는 라엘의 새로운 이름을 스님으로부터 받아오게 된다. 지혜 ‘혜’ 보배 ‘옥’ 이혜옥  “그런데 엄마.. 나 그만하면 안될까? 여기서 나가고 싶어”,드라마,South Korea,,https://image.tmdb.org/t/p/w500/rEpNeViuGvB7zqwbmEJrdJbVBud.jpg,94,5.5,2,0.4415,Park Jung-hwan,"이태경, 전국향, Jeong Sang-woo, Kang Sook"
